issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,4,audio-visual,... participate in a paired discussion. An **audio-visual** recording must be made for each pairing...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The compound adjective 'audio-visual' is correctly hyphenated in the original text.
1,5,twentyfirst,...es and similarities in contemporary and **twentyfirst** century attitudes.  ## Learners should:...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound number 'twenty-first' should be hyphenated when used as an adjective modifying 'century'.
2,6,outside of,...ch and planning work related to the NEA **outside of** the centre.  ## Resources  During the r...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'outside' alone is more concise, 'outside of' is grammatically acceptable and common in British English."
3,9,outside of,...ch and planning work related to the NEA **outside of** the centre.  ## Resources  During the p...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'outside' alone is more concise, 'outside of' is grammatically acceptable and common in British English."
4,11,audio-visual,... of the response or by listening to the **audio-visual** recording at a later time. Teachers sho...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The compound adjective 'audio-visual' is correctly hyphenated in the original text.
5,16,well chosen,"...nd perspectives, drawing confidently on **well chosen** evidence from the text.                ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound adjective 'well-chosen' should be hyphenated when preceding the noun it modifies.
6,19,but,...uation and spelling have frequent errors** but** meaning is largely clear.              ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A comma is required before the coordinating conjunction 'but' when it joins two independent clauses for clarity in formal writing.
7,22,explanationsgive,...ful comparisons and/or links with clear **explanationsgive** secure explanations of a range of relev...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'explanations' and 'give' have merged due to a PDF extraction error, creating a single invalid word."
8,22,formshow,"...f the impact of language, structure and **formshow** secure understanding of how contexts ma...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'form' and 'show' have merged due to a PDF extraction error, creating a single invalid word."
9,22,explanationgive,...iate comparisons and/or links with some **explanationgive** straightforward explanations about the ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'explanation' and 'give' have merged due to a PDF extraction error, creating a single invalid word."
10,22,formshow,"...t the impact of language, structure and **formshow** clear understanding of how contexts may...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been merged due to a PDF conversion error; a space is required between them.
11,22,explanationmake,...ic comparisons and/or links with little **explanationmake** basic comments on the impact of languag...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanation' and 'make' have been merged due to a PDF conversion error; a space is required between them.
12,22,formshow,"...n the impact of language, structure and **formshow** a clear understanding of how contexts m...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been merged due to a PDF conversion error; a space is required between them.
13,22,explanationmake,... comparisons and/or links often without **explanationmake** basic comments on the impact of languag...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanation' and 'make' have been merged due to a PDF conversion error; a space is required between them.
14,22,formshow,"...n the impact of language, structure and **formshow** limited understanding of contexts, maki...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been merged due to a PDF conversion error; a space is required between them.
