issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,5,twentyfirst,...es and similarities in contemporary and **twentyfirst** century attitudes.  ## Sample Task  The...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Although 'twenty-first' is typically hyphenated as a compound adjective, the instruction is to not report hyphenation issues, treating them as parsing artifacts."
1,6,outside of,...ch and planning work related to the NEA **outside of** the centre.  ## Resources  During the r...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,75,"While 'outside of' is not strictly incorrect, 'outside' alone is more concise and generally preferred in formal British English."
2,8,audio-visual,...aired discussion.  Centres must make an **audio-visual** recording of all paired discussions.  T...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'audio-visual' is correctly hyphenated as a compound adjective.
3,9,outside of,...ch and planning work related to the NEA **outside of** the centre.  ## Resources  During the r...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,75,"While 'outside of' is not strictly incorrect, 'outside' alone is more concise and generally preferred in formal British English."
4,10,coversheet,...n the Unit 5 non-examination assessment **coversheet**. Candidate Mark Record Sheets for each ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The word 'coversheet' is widely accepted as a single word in administrative contexts (OED, Collins)."
5,11,coversheet,...warded should be completed on each unit **coversheet**.  The assessment of Task A (Shakespeare...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The word 'coversheet' is widely accepted as a single word in administrative contexts (OED, Collins)."
6,11,audio-visual,... of the response or by listening to the **audio-visual** recording at a later time. Teachers sho...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The term 'audio-visual' is correctly hyphenated as a compound adjective.
7,13,well chosen,"...nd perspectives, drawing confidently on **well chosen** evidence from the text(s).             ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Although 'well-chosen' should be hyphenated as a compound adjective preceding a noun, the instruction is to not report hyphenation issues."
8,13,responseoffer,... may begin to offer considered personal **responseoffer** a competent selection of points offered...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"This is an OCR artifact where two distinct words, 'response' and 'offer', have been merged during PDF-to-text conversion."
9,13,interpretationsmake,...nstrate how they illustrate and support **interpretationsmake** appropriate and meaningful comparisons ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"This is an OCR artifact where two distinct words, 'interpretations' and 'make', have been merged during PDF-to-text conversion."
10,13,explanationsoffer,...ful comparisons and/or links with clear **explanationsoffer** detailed explanations of how a range of...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanations' and 'offer' have been incorrectly merged during PDF conversion; they should be separated.
11,13,themesgive,"... presentation of information, ideas and **themesgive** secure explanations of a range of relev...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'themes' and 'give' have been incorrectly merged during PDF conversion; they should be separated.
12,13,formshow,"...f the impact of language, structure and **formshow** a secure understanding of contexts, mak...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been incorrectly merged during PDF conversion; they should be separated.
13,13,impactshow,...ng appropriate observations about their **impactshow** secure understanding of how contexts ma...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'impact' and 'show' have been incorrectly merged during PDF conversion; they should be separated.
14,16,but,...uation and spelling have frequent errors** but** meaning is largely clear.              ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,A comma before the coordinating conjunction 'but' would improve readability as it separates two independent clauses.
15,19,explanationsgive,...ful comparisons and/or links with clear **explanationsgive** secure explanations of a range of relev...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanations' and 'give' have been incorrectly merged during PDF conversion; they should be separated.
16,19,formshow,"...f the impact of language, structure and **formshow** secure understanding of how contexts ma...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been incorrectly merged during PDF conversion; they should be separated.
17,19,explanationgive,...iate comparisons and/or links with some **explanationgive** straightforward explanations about the ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanation' and 'give' have been incorrectly merged during PDF conversion; they should be separated.
18,19,formshow,"...t the impact of language, structure and **formshow** clear understanding of how contexts may...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been incorrectly merged during PDF conversion; they should be separated.
19,19,explanationmake,...ic comparisons and/or links with little **explanationmake** basic comments on the impact of languag...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanation' and 'make' have been incorrectly merged during PDF conversion; they should be separated.
20,19,relevantshow,"...form, although not all will be clear or **relevantshow** basic understanding of how contexts may...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'relevant' and 'show' have been merged due to a parsing error.
21,19,explanationmake,... comparisons and/or links often without **explanationmake** limited comments on the impact of langu...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'explanation' and 'make' have been merged due to a parsing error.
22,19,formshow,"...n the impact of language, structure and **formshow** limited understanding of contexts, maki...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'form' and 'show' have been merged due to a parsing error.
23,24,independently from,...ive you.  It is important that you work **independently from** other candidates and the work produced ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The phrase 'independently from' is grammatically correct and acceptable in British English.
24,27,YY,...                         | DD    | MM | **YY** | Hour |                    |  | Minute...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'YY' is a standard abbreviation for 'Year' in a date format table header and is not an error.
