issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,1,Oracy Teaching,Unit 1: **Oracy Teaching** from 2025 For award from 2027,ErrorCategory.STYLISTIC_PREFERENCE,80,"The phrasing 'Oracy Teaching' is awkward; 'Oracy' is the subject of the unit, and 'Teaching from 2025' is a temporal descriptor. A more conventional phrasing would be 'Unit 1: Oracy (Teaching from 2025)' or 'Unit 1: Oracy – Teaching from 2025' for clarity."
1,5,one-side,Candidates can make notes on **one-side** of A4 paper for the read aloud and role play during the preparation time (the notes will not be marked as part of the assessment).,ErrorCategory.SPELLING_ERROR,95,"The phrase 'one side' should not be hyphenated in this context, as it is not functioning as a compound adjective preceding a noun."
2,5,The candidate will begin by reading aloud the short sentence in Spanish.,**The candidate will begin by reading aloud the short sentence in Spanish.** The candidate will begin by reading aloud the short sentence in the assessed language to demonstrate their understanding of sound-spelling correspondence.,ErrorCategory.STYLISTIC_PREFERENCE,85,"This sentence is redundant as the subsequent sentence conveys the same information with additional detail, making the bolded sentence unnecessary."
3,5,"role play, they","The role play contains **four** interactions. The teacher will start the **role play, they** are not required to read out the scenario to the candidate and **must not** rephrase the prompts.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"This sentence contains a comma splice, joining two independent clauses ('The teacher will start the role play' and 'they are not required...') with only a comma. A semicolon, full stop, or a comma with a coordinating conjunction is required."
4,7,", to support","Candidates may refer to prepared bullet points [max 30 words]**, to support** them with the delivery of their presentation. The bullet points must be given to the teacher immediately after the presentation.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after '[max 30 words]' is grammatically incorrect as it separates an infinitive phrase from the main clause without a clear grammatical reason.
5,9,one-side,Candidates can make notes on **one-side** of A4 paper on the theme of the conversation during the preparation time (the notes will not be marked as part of the assessment).,ErrorCategory.SPELLING_ERROR,95,"The term should be 'one side' without a hyphen, as 'one' is a numeral modifying 'side', not forming a compound adjective."
6,9,Teachers,When asking questions **Teachers** should use the different areas of the broad theme as well as the candidate's interests and experiences to continue the conversation.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The word 'Teachers' should not be capitalised as it does not begin a new sentence.
7,11,Teacher,The **Teacher** may open the packs up to three working days in advance of the first assessment date at the centre.,ErrorCategory.CONSISTENCY_ERROR,90,The term 'teacher' is inconsistently capitalised throughout the document; it should be lowercase unless part of a specific title.
8,11,on,Centres must keep a record of the schedule (including dates) on which the assessments are conducted **on** the declaration form below.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The second 'on' is redundant; the phrasing should be 'on which the assessments are conducted using the declaration form' or 'on which the assessments are conducted, on the declaration form'."
9,11,and this,This form is for the centre and candidates to sign and declare that assessments have been conducted according to the requirements in the Assessment Pack **and this** must be submitted to WJEC with the audio recordings.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The pronoun 'this' creates a grammatical disconnect and lacks parallelism with the preceding clauses; it should be 'and it must be submitted' or 'and must be submitted'.
