issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,5,3·14,Take π as **3·14** or use the π button on your calculator.,ErrorCategory.SPELLING_ERROR,95,"In British English mathematical notation, the decimal separator is a full stop (.), not an interpunct (·)."
1,12,says;,"| (ii) | Siôn's friend, Harri, looks at the scatter diagram and **says;** | [1] | Examiner only |
|------|--------------------------------------------------------------|-----|---------------|

'One player's height and mass don't follow the same pattern as for the rest of the players'.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A semicolon is incorrectly used after 'says' when introducing a direct quotation; a colon or comma would be appropriate in British English.
2,24,snow,You must **snow** all your working.,ErrorCategory.SPELLING_ERROR,95,The word 'snow' is a misspelling of 'show' in the context of 'show all your working'.
3,29,concerned of,"The daughter, Ceri, is **concerned of** the increased carbon emissions by travelling the longer route.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The correct preposition to follow 'concerned' in this context is 'about' or 'with', not 'of'."
4,32,form,FT if at least M1 previously awarded and two intersecting lines.<br>(Lines must originate **form** P and F).,ErrorCategory.SPELLING_ERROR,95,The word 'form' is a misspelling of 'from' in this context.
5,32,423.1 	imes 83(.095....),(Volume of cylinder =) $	imes 2.3^2 	imes 5$<br>= 83(.095....) or 26.45 $	imes$ (cm3)<br>(Density of metal =) **423.1 	imes 83(.095....)**,ErrorCategory.FACTUAL_INACCURACY,99,"Density is calculated as mass divided by volume, not multiplied. The formula shown is incorrect for calculating density."
6,32,Accept an answer between 83 and 83.11 inclusive.,(Density of metal =) 423.1 $	imes$ 83(.095....)<br>**Accept an answer between 83 and 83.11 inclusive.**,ErrorCategory.AMBIGUOUS_PHRASING,85,"This comment refers to the volume calculation (83.095....) but is placed directly after the density calculation, making its intended reference ambiguous."
7,32,their midpoints lies outside the group.,m1<br>**their midpoints lies outside the group.**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,This is a sentence fragment that appears to be a misplaced or incomplete repetition of a phrase from the preceding comment.
8,32,9,"FT 'their $r^2$ ', provided M1 awarded.<br>**9** must not be from incorrect working.",ErrorCategory.AMBIGUOUS_PHRASING,80,"The number '9' appears to be a typo for 'r' or 'r value', creating ambiguity in the instruction."
9,32,or,"and half **or** Abergwyn's are less than £250 000""<br>and the prices are less spread out""",ErrorCategory.SPELLING_ERROR,95,The word 'or' should be 'of' in this context ('half of Abergwyn's').
10,32,Caermeas,"""Caermaes is higher""<br>""**Caermeas** IQR is less""<br>Award E1 also for one of the following:",ErrorCategory.SPELLING_ERROR,95,"'Caermeas' is a misspelling of 'Caermaes', which is used consistently elsewhere."
11,38,6052,M1 for **6052** + 14402 – 2 × 605 × 1440 × cos 108(º).,ErrorCategory.FACTUAL_INACCURACY,95,"The number should be `605^2` (605 squared), not `6052`. This is a common OCR error where superscripts are lost, leading to an incorrect mathematical expression."
12,38,14402,M1 for 6052 + **14402** – 2 × 605 × 1440 × cos 108(º).,ErrorCategory.FACTUAL_INACCURACY,95,"The number should be `1440^2` (1440 squared), not `14402`. This is a common OCR error where superscripts are lost, leading to an incorrect mathematical expression."
13,39,dependant,- 'm' marks are **dependant** method marks. They are only given if the relevant previous 'M' mark has been earned.,ErrorCategory.SPELLING_ERROR,95,"The correct spelling in British English for this context is 'dependent', referring to something conditional upon another. 'Dependant' typically refers to a person."
14,39,awards,- 'SC' marks are **awards** for special cases,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The verb 'are' requires the past participle 'awarded' to form a passive voice, or the sentence structure should be 'are for special cases'."
15,40,Bearings,| 2 | Plotting **Bearings** + scale | 7 | 3 | 4 | | 13 | 3 | * |,ErrorCategory.CONSISTENCY_ERROR,90,"The capitalisation of 'Bearings' is inconsistent with other common noun topics in the list (e.g., 'frequency diagram', 'units', 'mean', 'density'), which are presented in sentence case."
16,40,Semi circle,| 9 | **Semi circle** and trapezium | 5 | | | 5 | | | |,ErrorCategory.SPELLING_ERROR,95,"'Semi-circle' should be hyphenated according to British English conventions (OED, Collins)."
17,40,Grouped frequency table,| 8 | **Grouped frequency table** | 5 | 5 | | | | | |,ErrorCategory.CONSISTENCY_ERROR,90,"The topic title 'Grouped frequency table' uses title case, which is inconsistent with other topics that use sentence case (e.g., 'Mali's frequency diagram', 'Scatter diagram + units + mean'). A consistent capitalisation style should be applied across all topics."
