issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,Approved,- [Made for Wales GCSE Qualification Approval Criteria](https://qw-website-prod-master.azurewebsites.net/media/t1lhpbwl/made-for-wales-gcse-qualification-approval-criteria.pdf) which set out requirements for any new GCSE qualification **Approved** for first teaching from September 2025 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The word 'Approved' should be lowercase 'approved' as it is a descriptive adjective within the sentence, not part of a proper noun title."
1,3,contains,- [Standard Conditions of Recognition](https://qualifications.wales/media/p54jkkfe/standard-conditions-of-recognition.pdf) which **contains** the rules that all awarding bodies and their qualifications must meet when offering qualifications to learners in Wales.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'Conditions' is plural, so the verb should be 'contain' to maintain subject-verb agreement."
2,3,sets out,- Approval Criteria for [GCSE Religious Studies](https://qualifications.wales/media/cymhn4r1/gcse-religious-studies-approval-criteria.pdf) which **sets out** the subject specific requirements for GCSE Religious Studies qualifications from September 2025 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'Criteria' is plural, so the verb should be 'set out' to maintain subject-verb agreement."
3,3,subject specific,- Approval Criteria for [GCSE Religious Studies](https://qualifications.wales/media/cymhn4r1/gcse-religious-studies-approval-criteria.pdf) which sets out the **subject specific** requirements for GCSE Religious Studies qualifications from September 2025 and beyond.,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'subject-specific' should be hyphenated when preceding the noun 'requirements' in British English.
4,5,5,| SUMMARY OF ASSESSMENT | **5**  |,ErrorCategory.FACTUAL_INACCURACY,100,"The table of contents indicates 'SUMMARY OF ASSESSMENT' is on page 5, but the content for this section begins on page 6."
5,6,relationships Non-examination,**Unit 2: Religion and relationships** **Non-examination** assessment: 6 hours,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A punctuation mark (e.g., an en-dash or colon) is missing between the unit title and the assessment type, leading to a run-on phrase."
6,6,rights Non-examination,**Unit 4: Religion and human rights** **Non-examination** assessment: 6 hours,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A punctuation mark (e.g., an en-dash or colon) is missing between the unit title and the assessment type, leading to a run-on phrase."
7,7,subject specific skills,"Central to this design are the [principles of progression,](https://hwb.gov.wales/curriculum-for-wales/humanities/principles-of-progression/) along with the [statements of](https://hwb.gov.wales/curriculum-for-wales/humanities/statements-of-what-matters/) [what matters](https://hwb.gov.wales/curriculum-for-wales/humanities/statements-of-what-matters/) and those **subject specific skills** and concepts outlined in the '[Designing](https://hwb.gov.wales/curriculum-for-wales/humanities/designing-your-curriculum/) [your Curriculum](https://hwb.gov.wales/curriculum-for-wales/humanities/designing-your-curriculum/)' section of the Humanities Area of Learning and Experiences.",ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'subject-specific' should be hyphenated when preceding a noun in British English.
8,7,"page 82, the Guidance","We have also considered where the qualification can generate opportunities for integrating the learning experiences noted on **page 82, the Guidance** for Teaching will include further information on integrating these learning experiences into delivery.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"This sentence contains a comma splice, joining two independent clauses without a coordinating conjunction."
9,8,humanities,"- gain a deeper understanding of the concepts underpinning **humanities**, and their application in local, national and global contexts",ErrorCategory.CONSISTENCY_ERROR,90,"'Humanities' should be capitalised for consistency with 'Humanities Area of Learning and Experiences' on page 7, as it refers to the specific subject area."
10,8,and relating that,- use evidence to construct and support an answer **and relating that** to representation and interpretation of enquiry results.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'and relating that' breaks the parallel structure established by the preceding infinitive verbs in the bulleted list; it should be 'and to relate that' or 'and relate that'.
11,8,subject specific considerations,The construct of the GCSE Religious Studies qualification is based on the Welsh Government **subject specific considerations** for Religious Studies[3](#page-7-2) .,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'subject-specific' should be hyphenated when preceding a noun in British English.
12,8,on their outcomes on,Please note – as explained in Qualifications Wales' report **on their outcomes on** the Approval Criteria consultation,ErrorCategory.STYLISTIC_PREFERENCE,80,The repetition of the preposition 'on' is awkward; 'outcomes of' or 'outcomes from' would be more precise and less repetitive.
13,9,which supports,"The qualification allows learners to develop a strong foundation of knowledge, skills and understanding **which supports** progression to post-16 study and prepares learners for life, learning and work.",ErrorCategory.STYLISTIC_PREFERENCE,80,"'That' is generally preferred for restrictive clauses, which this clause appears to be, defining the 'foundation'."
14,9,A level,The qualification provides a suitable foundation for the study of Religious Studies at either AS or **A level**.,ErrorCategory.CONSISTENCY_ERROR,90,'A-level' should be hyphenated for consistency with other compound terms like 'post-16' used elsewhere in the document.
