issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,3,made-for-wales-gcses,...form/reforming/qualified-for-the-future/**made-for-wales-gcses**/#approval-criteria\)](https://qualifica...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The highlighted text is part of a URL, where hyphens are correctly used to separate words."
1,3,CymraegGCSE,...---| | Level 2 Award in Additional Core **CymraegGCSE** Art and DesignGCSE BusinessGCSE Compute...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'CymraegGCSE' is a PDF extraction artifact where 'Cymraeg' and 'GCSE' should be separated by a space.
2,3,DesignGCSE,... in Additional Core CymraegGCSE Art and **DesignGCSE** BusinessGCSE Computer ScienceGCSE Core ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'DesignGCSE' is a PDF extraction artifact where 'Design' and 'GCSE' should be separated by a space.
3,3,BusinessGCSE,...nal Core CymraegGCSE Art and DesignGCSE **BusinessGCSE** Computer ScienceGCSE Core CymraegGCSE D...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'BusinessGCSE' is a PDF extraction artifact where 'Business' and 'GCSE' should be separated by a space.
4,3,ScienceGCSE,"...rt and DesignGCSE BusinessGCSE Computer **ScienceGCSE** Core CymraegGCSE DramaGCSE French, Germ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'ScienceGCSE' is a PDF extraction artifact where 'Science' and 'GCSE' should be separated by a space.
5,3,CymraegGCSE,"... BusinessGCSE Computer ScienceGCSE Core **CymraegGCSE** DramaGCSE French, German and SpanishGCS...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'CymraegGCSE' is a PDF extraction artifact where 'Cymraeg' and 'GCSE' should be separated by a space.
6,3,DramaGCSE,"...E Computer ScienceGCSE Core CymraegGCSE **DramaGCSE** French, German and SpanishGCSE Geograph...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'DramaGCSE' is a PDF extraction artifact where 'Drama' and 'GCSE' should be separated by a space.
7,3,SpanishGCSE,"...ymraegGCSE DramaGCSE French, German and **SpanishGCSE** Geography | GCSE Cymraeg Language and L...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'SpanishGCSE' is a PDF extraction artifact where 'Spanish' and 'GCSE' should be separated by a space.
8,3,NutritionGCSE,...rature (Single and Double)GCSE Food and **NutritionGCSE** HistoryGCSE Mathematics and NumeracyGCS...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'NutritionGCSE' is a PDF extraction artifact where 'Nutrition' and 'GCSE' should be separated by a space.
9,3,HistoryGCSE,... and Double)GCSE Food and NutritionGCSE **HistoryGCSE** Mathematics and NumeracyGCSE MusicGCSE ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'HistoryGCSE' is a PDF extraction artifact where 'History' and 'GCSE' should be separated by a space.
