issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,4,"to, awarded","| 2 | Amended **to, awarded** for the first time in Summer 2028. | 1 |",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The comma after 'to' incorrectly separates the prepositional phrase from its complement, creating an awkward and grammatically incorrect construction in this context."
1,7,c.1492 c.1525,- **2.3** The Spanish Conquest of the Aztecs **c.1492 c.1525**: a case study in early modern colonialism,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A date range requires an en-dash between the start and end years (e.g., c.1492–c.1525) for clarity and correct grammatical representation."
2,13,PodcastThe,The Rise of Temujin: Part 1 - Mongol Empire **PodcastThe** Rise of Temujin: Part 2 - Mongol Empire Podcast,ErrorCategory.SPELLING_ERROR,95,"A space is missing between 'Podcast' and 'The', creating a compound word that is grammatically incorrect."
3,13,John Map,"Book(s): Genghis Khan by **John Map**, chapters 3 and 4",ErrorCategory.FACTUAL_INACCURACY,90,"The author of 'Genghis Khan and the Making of the Modern World' is commonly known as John Man, not John Map, indicating a factual inaccuracy or significant typo."
4,13,Hoelun / Hö'elün,"**Hoelun**: Mother of Chinggis Khan (1140-1206) ... his life in exile with his mother, **Hö'elün**.",ErrorCategory.CONSISTENCY_ERROR,85,"The spelling of Hoelun/Hö'elün is inconsistent within the document, appearing as 'Hoelun' in the heading and 'Hö'elün' in the bullet point."
5,13,re-cap,Activities:<br>• **re-cap** on the divisions between Mongol tribes from the previous lessons,ErrorCategory.STYLISTIC_PREFERENCE,80,"In British English, 'recap' is generally written as a single word, not hyphenated, for formal documents."
6,13,Temujin's in helping,• research the role of **Temujin's in helping** his family to survive.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The possessive 'Temujin's' is incorrectly used before the prepositional phrase 'in helping'; it should be 'Temujin in helping' or 'Temujin's role in helping'.
7,15,Togrul / Toghrul,"The blood oath in Mongol society and the nature of blood brothers, as Jamukha and **Togrul** were to Temujin. ... **Toghrul** [Wikipedia](https://en.wikipedia.org/wiki/Toghrul)",ErrorCategory.CONSISTENCY_ERROR,85,"The spelling of Togrul/Toghrul is inconsistent within the document, appearing as 'Togrul' in the main text and 'Toghrul' in a linked resource title."
8,18,keshig,"• the **keshig**, the royal court and the role and significance of Borte. | The importance of the **keshig**, the noyons and other members of the yazgurtan in governing the Mongol Empire. | Activities:<br>• research the importance of Burkhan Khaldun to Temujin<br>• explain the importance of being awarded the title Genghis Khan<br>• describe the role played by the nobility in the Mongol Empire of Genghis Khan<br>• listen to the podcast Mrs Genghis Khan and discuss how important Borte was to governing the Empire.<br>Outcome:<br>Learners can demonstrate that they understand how Genghis Khan became the sole ruler of the Mongol Empire.<br>Advanced activities:<br>• research how Genghis Khan consolidated his power over the Mongol tribes between 1206 and 1211<br>• discuss how powerful Genghis Khan was as the sole ruler of the Mongol Empire. | Website(s):<br>• Kurultai - Wikipedia<br>• Rise of Genghis Khan: Genghis Khan (1206)<br>• Sole ruler of the Mongol plains (1206)<br>• Genghis Khan: reforms and Chinese campaigns (1206-1215)<br>• Genghis Khan: Consolidation of power (1206-1210)<br>• The Secret History of the Mongols<br>• Great Burkhan Khaldun Mountain and its surrounding sacred landscape<br>• Mongol empire - Britannica<br>• Mongolian nobility - Wikipedia<br>• **Kheshig** - Wikipedia<br>• Nökör - Wikipedia<br>• Courts and Courtiers iv. Under the Mongols<br>• Organization of Genghis Khan's empire - Britannica<br>• Börte - Wikipedia",ErrorCategory.CONSISTENCY_ERROR,95,"The term is spelled 'keshig' in the learning objectives and knowledge sections, but 'Kheshig' in the resources section, which is an inconsistency."
9,18,Borte,"• the keshig, the royal court and the role and significance of **Borte**. | The role of **Borte**, the Khan's wife, in governing the Empire while the Khan's away campaigning. | Activities:<br>• research the importance of Burkhan Khaldun to Temujin<br>• explain the importance of being awarded the title Genghis Khan<br>• describe the role played by the nobility in the Mongol Empire of Genghis Khan<br>• listen to the podcast Mrs Genghis Khan and discuss how important **Borte** was to governing the Empire.<br>Outcome:<br>Learners can demonstrate that they understand how Genghis Khan became the sole ruler of the Mongol Empire.<br>Advanced activities:<br>• research how Genghis Khan consolidated his power over the Mongol tribes between 1206 and 1211<br>• discuss how powerful Genghis Khan was as the sole ruler of the Mongol Empire. | Website(s):<br>• Kurultai - Wikipedia<br>• Rise of Genghis Khan: Genghis Khan (1206)<br>• Sole ruler of the Mongol plains (1206)<br>• Genghis Khan: reforms and Chinese campaigns (1206-1215)<br>• Genghis Khan: Consolidation of power (1206-1210)<br>• The Secret History of the Mongols<br>• Great Burkhan Khaldun Mountain and its surrounding sacred landscape<br>• Mongol empire - Britannica<br>• Mongolian nobility - Wikipedia<br>• Kheshig - Wikipedia<br>• Nökör - Wikipedia<br>• Courts and Courtiers iv. Under the Mongols<br>• Organization of Genghis Khan's empire - Britannica<br>• **Börte** - Wikipedia",ErrorCategory.CONSISTENCY_ERROR,95,"The name is spelled 'Borte' in the learning objectives, knowledge, and activities sections, but 'Börte' in the resources section, which is an inconsistency."
