issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,Option 3.5 Russia and Soviet Union,"| Glossary for **Option 3.5 Russia and Soviet Union**, c.1861 – c.1953                  | 30 |",ErrorCategory.CONSISTENCY_ERROR,90,"The title lacks a colon after 'Option 3.5', which is inconsistent with other similar titles in the document (e.g., 'Option 3.5 Modern: Russia and the Soviet Union') that use a colon to separate the option identifier from the specific topic."
1,4,"to,","| 2 | Amended **to,** awarded for the first time in Summer 2028. | 1 |",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after 'to' is grammatically incorrect and disrupts the intended meaning and flow of the sentence fragment in the table description.
2,7,c. 750 c.1066,- **3.1** The Vikings **c. 750 c.1066**,ErrorCategory.CONSISTENCY_ERROR,95,"Date ranges should be formatted consistently with an en-dash and no space after 'c.', as seen elsewhere in the document (e.g., c.1861–c.1953)."
3,7,c. 1095 c.1291,- **3.2** The Crusades **c. 1095 c.1291**,ErrorCategory.CONSISTENCY_ERROR,95,"Date ranges should be formatted consistently with an en-dash and no space after 'c.', as seen elsewhere in the document (e.g., c.1861–c.1953)."
4,7,c. 1464 c.1591,- **3.3** The Songhai Empire **c. 1464 c.1591**,ErrorCategory.CONSISTENCY_ERROR,95,"Date ranges should be formatted consistently with an en-dash and no space after 'c.', as seen elsewhere in the document (e.g., c.1861–c.1953)."
5,7,c. 1526 c.1707,- **3.4** The Mughal Empire **c. 1526 c.1707**,ErrorCategory.CONSISTENCY_ERROR,95,"Date ranges should be formatted consistently with an en-dash and no space after 'c.', as seen elsewhere in the document (e.g., c.1861–c.1953)."
6,7,c.1861 c.1953,- **3.5** Russia and the Soviet Union **c.1861 c.1953**,ErrorCategory.CONSISTENCY_ERROR,95,"Date ranges should be formatted consistently with an en-dash and no space after 'c.', as seen elsewhere in the document (e.g., c.1861–c.1953)."
7,7,c.1880 c.1980,- **3.6** Changes in US society **c.1880 c.1980**,ErrorCategory.CONSISTENCY_ERROR,95,"Date ranges should be formatted consistently with an en-dash and no space after 'c.', as seen elsewhere in the document (e.g., c.1861–c.1953)."
8,8,c.1861– c.1953,"### Overview of Unit 3: Option 3.5 Modern: Russia and the Soviet Union, **c.1861– c.1953**",ErrorCategory.CONSISTENCY_ERROR,90,"The date range formatting is inconsistent; there should be no space after the en-dash, as shown in the table on the same page."
9,8,c.1861 – c.1953,"The aim of this option is to develop a learner's understanding of how Russia and, later, the Soviet Union evolved across the period from **c.1861 – c.1953**.",ErrorCategory.CONSISTENCY_ERROR,90,"The date range formatting is inconsistent; there should be no spaces around the en-dash, as shown in the table on the same page."
10,9,"""Zemstvos""","Absolutism and the role of<br>the **""Zemstvos""**.<br>Social classes and the<br>social impact of<br>industrialisation.",ErrorCategory.STYLISTIC_PREFERENCE,80,Quotation marks around the historical term 'Zemstvos' are stylistically unnecessary and inconsistent with its later use in the document without quotes.
11,9,Timeline of Reforms and list the,Activity:<br>**Timeline of Reforms and list the**<br>main revolutionary groups.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The activity instruction lacks parallel structure; 'Timeline of Reforms' is a noun phrase, while 'list the main revolutionary groups' is an imperative verb phrase. It should begin with an imperative verb for consistency with other activity instructions."
12,9,Emancipation of Serfs,Learners can demonstrate that<br>they understand the limitations of<br>how the Zemstvos worked and why<br>the **Emancipation of Serfs** created<br>problems and the nature of political<br>repression.,ErrorCategory.STYLISTIC_PREFERENCE,85,'Emancipation of the Serfs' is the more common and historically accurate phrasing for this specific historical event.
13,9,Chief Ministers,Learners can draw conclusions<br>about the significance of attempted<br>reforms and the **Chief Ministers**<br>who served the Tsar.,ErrorCategory.STYLISTIC_PREFERENCE,80,'Chief ministers' is a descriptive term for leading ministers and typically does not require capitalisation unless used as a formal title for a single individual.
