issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,4,world history 3: Medieval,GCSE History – Unit 3 A study of a period in **world history 3: Medieval**,ErrorCategory.STYLISTIC_PREFERENCE,80,"The phrasing 'world history 3: Medieval' is awkward and unclear; it should be rephrased for better clarity and standard title formatting, e.g., 'world history – Medieval'."
1,4,section A or Section B,Answer all questions in either **section A or Section B**.,ErrorCategory.CONSISTENCY_ERROR,95,The capitalisation of 'Section A' and 'Section B' is inconsistent; both should be capitalised for consistency in referring to named sections.
2,4,"4b / 7b, 8b","Answers to questions 3b, **4b / 7b, 8b** should be written in continuous text (full sentences and paragraphs).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The forward slash (/) is used incorrectly as a conjunction; it should be replaced with 'or' for grammatical correctness in this context.
3,5,the Stamford Bridge,"First, he allowed his men to proceed to **the Stamford Bridge** dangerously underequipped.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The definite article 'the' is incorrectly used before the proper noun 'Stamford Bridge', which refers to a specific location."
4,5,5 000,"Then, supremely overconfident, Harald decided that only one in three of the army should accompany him, so that about **5 000** troops were on the march with him and others were left behind on board ship.",ErrorCategory.STYLISTIC_PREFERENCE,85,"In British English, numbers over 999 typically use a comma as a thousands separator (e.g., 5,000) for improved readability in formal documents."
5,5,Being driven across the river they made a fresh stand.,"The armies fought from daybreak to noon when the Norwegians were forced to give way before the superior numbers of the English, but they retreated in good order. **Being driven across the river they made a fresh stand.**",ErrorCategory.STYLISTIC_PREFERENCE,80,"The participial phrase 'Being driven across the river' is grammatically permissible but stylistically awkward; rephrasing (e.g., 'After being driven across the river, they made a fresh stand' or 'They were driven across the river and made a fresh stand') would improve clarity and flow."
6,9,", The meaning","Answers should only be judged on the quality of spelling, punctuation and grammar when these features are specifically assessed by the question as indicated by the mark scheme.**, The meaning**, however, should be unambiguous.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"This is a comma splice, joining two independent clauses without a coordinating conjunction. It should be a full stop or a semicolon."
7,9,; the use,Marks should be awarded using the full range of marks defined in the mark scheme for the question (however**; the use** of the full mark range may be limited according to the quality of the candidate responses seen).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The semicolon after 'however' is incorrect in this parenthetical phrase; it should be a comma.
8,9,; the indicative,For band-marked questions mark schemes are in two parts**; the indicative** content and the assessment grid.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A colon should be used to introduce a list or explanation that completes the preceding clause, not a semicolon."
9,10,is,Examiners are reminded of the need to revisit the answer as they apply the mark scheme in order to confirm that the band and the mark allocated **is** appropriate to the response provided.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The compound subject 'the band and the mark' requires a plural verb 'are' for subject-verb agreement.
