issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,1,Example teaching pack Early Modern,Guidance for Teaching: Unit 4 - A Changing Society **Example teaching pack Early Modern**,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrasing 'Example teaching pack Early Modern' lacks punctuation for clarity; it would be clearer as 'Example teaching pack: Early Modern' or 'Example teaching pack (Early Modern)' to separate the pack type from the historical period.
1,3,A changing society,# GCSE History Unit 4: **A changing society**,ErrorCategory.CONSISTENCY_ERROR,95,"The capitalisation of 'A changing society' is inconsistent with its usage on page 1 ('A Changing Society'), where it appears to be a formal unit title."
2,5,Medieval,"Boarstall was a small **Medieval** village in Buckinghamshire. On the map can be seen the church, peasant houses, fields (with strips), woodland, demesne and main street.",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'medieval' is used in lowercase on page 4 ('medieval life') but capitalised here. For consistency and standard British English usage, 'medieval' as an adjective should generally be lowercase unless part of a proper noun."
3,6,Abbott,"**Item 5** John Whethamstede, the **Abbott** of St Albans, describes the character of Henry VI in his chronicle *Whethamstede's Register* (1465)",ErrorCategory.SPELLING_ERROR,98,"The correct spelling for the head of an abbey is 'Abbot', not 'Abbott'."
4,6,[and],"Most castles in the south surrendered reasonably quickly. Jasper Tudor's army was defeated at Twt Hill, **[and]** Tudor sailed to exile in Ireland, leaving garrisons in his northern castles.",ErrorCategory.STYLISTIC_PREFERENCE,85,"The use of '[and]' is stylistically awkward. If 'and' is necessary, it should be included without brackets, or the sentence should be rephrased to avoid the comma splice if 'and' is omitted."
5,7,Richard III society,on the website of the **Richard III society** (2022),ErrorCategory.CONSISTENCY_ERROR,95,The 'Richard III Society' is a proper noun and should be consistently capitalised.
6,7,King Henry!';,"With a loud voice they cried '**King Henry!**'; The crown of gold that was bright,",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A semicolon should not follow an exclamation mark in this context; it creates incorrect punctuation.
7,8,maid-of-honour,"in love with Katherine's **maid-of-honour**, Anne Boleyn, and after six years of waiting in vain for the Pope to grant the annulment of his marriage that he so passionately desired,",ErrorCategory.STYLISTIC_PREFERENCE,85,"As a noun, 'maid of honour' is typically unhyphenated in British English (Collins Dictionary, OED)."
8,8,English Church,"he defied the Catholic Church, severed the **English Church** from Rome, and had the sympathetic Thomas Cranmer, his newly appointed Archbishop of Canterbury, declare his union with the virtuous Katherine invalid.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'English Church' refers to the Church of England as a proper institution and should be capitalised.
9,8,for the for the,"Nevertheless, for confirmation of this and **for the for the** increased virtue in Christ's religion within this realm of England, and the repression and removal of all errors, it is enacted, by authority of this present Parliament, that the king, our sovereign lord, his heirs and successors, kings of this realm, shall be taken, accepted, and reputed the only supreme head on earth of the Church of England.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The repetition of 'for the' is a clear grammatical error.
10,8,in order to,All this he did **in order to** marry Anne and beget a son on her.,ErrorCategory.STYLISTIC_PREFERENCE,80,'To' is more concise and equally clear in this context.
11,9,dissolution of the monasteries,"depicts relics and other precious and valuable property being removed by government workers during the **dissolution of the monasteries**, 1536–1541, in the children's educational magazine *Look and Learn* (1974).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Dissolution of the Monasteries' is a specific historical event and should be capitalised as a proper noun.
12,9,churches,This image is of a scene that took place in Oxford where Henry attacked the **churches** but refused to attack the University.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,'Churches' refers to the Church as an institution in this historical context and should be capitalised.
13,9,University,This image is of a scene that took place in Oxford where Henry attacked the churches but refused to attack the **University**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,'University' refers specifically to Oxford University in this context and should be capitalised.
14,9,all,depicts the perjury of Sir Richard Rich during the trial of Sir Thomas More in his film *A Man for **all** Seasons* (1966),ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"In the film title 'A Man for All Seasons', 'All' is capitalised."
15,9,All,"For example, [A Man for **All** Seasons (1966): Rich's Perjury -](https://www.youtube.com/watch?v=HPxHEVA1wds) YouTube",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"In the film title 'A Man for All Seasons', 'All' is capitalised."
16,11,protestants,We shall by God's grace light such a candle in England as shall never be put out. Erected by two **protestants** of this town.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"When referring to adherents of a specific religious group, 'Protestants' should be capitalised as it is a proper noun in British English."
17,12,Heresy 1532–1558,**Topic** Heresy 1532–1558,ErrorCategory.CONSISTENCY_ERROR,90,"The topic format 'Heresy, 1532–1558' with a comma is used consistently on pages 10 and 11, but the comma is missing here."
18,13,English Kings,"Wales had been under the control of the **English Kings** since the reign of Edward I (1239-1307) and had been ruled as a principality, under the heir to the English throne (Prince of Wales).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The term 'kings' should be lowercase as it refers to a general group of monarchs, not a specific title."
