issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,Approved,- [Made for Wales GCSE Qualification Approval Criteria](https://qw-website-prod-master.azurewebsites.net/media/t1lhpbwl/made-for-wales-gcse-qualification-approval-criteria.pdf) which set out requirements for any new GCSE qualification **Approved** for first teaching from September 2025 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The word 'Approved' is a past participle modifying 'qualification' and should not be capitalised in this context.
1,3,subject specific,- [Approval Criteria for GCSE](https://qualifications.wales/media/qgpllumc/gcse-history-approval-criteria.pdf) History which sets out the **subject specific** requirements for GCSE History from September 2026 and beyond.,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'subject-specific' should be hyphenated when preceding the noun 'requirements' for clarity in British English.
2,6,Protest,- **1.5** Rebellions and **Protest** in Wales c.1831–c.1891,ErrorCategory.CONSISTENCY_ERROR,85,"For parallelism with 'Rebellions', 'Protests' would be more consistent when referring to specific historical events or movements within the given timeframe."
3,6,world,Learners will study one of the following six historical topics to undertake an in-depth study that will provide them with an understanding of an issue in European and/or **world** history.,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'World history' is capitalised in the unit title on the same page, so it should be consistently capitalised here."
4,9,GCSE History qualification,"**GCSE History qualification** supports Learners to:

- develop their knowledge and understanding of specific historical events, periods and societies on a local, national and global scale",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A definite or indefinite article is missing before 'GCSE History qualification' to form a complete noun phrase as the subject of the sentence in formal prose.
5,10,the World,"develop an appreciation of identity, heritage and cynefin, including the history of Wales and **the World**",ErrorCategory.CONSISTENCY_ERROR,90,"The word 'world' should be lowercase when referring to the planet generally, not as a proper noun."
6,11,.,The construct of GCSE History qualification is based on the Welsh Government subject specific considerations for History[3](#page-10-2) **.** The qualification:,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,Punctuation marks like periods should immediately follow the preceding text without a space.
7,11,support,Each of these concepts **support** the Welsh Government's 'designing your curriculum' guidance as well as those within the statements of what matters and progression steps for Humanities.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The singular subject 'Each' requires the singular verb 'supports' for subject-verb agreement.
8,12,specific as possible,Language used should be **specific as possible**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The comparative construction 'as X as possible' requires the first 'as' (i.e., 'as specific as possible')."
9,12,up to date,WJEC will inform centres of any amendments and the most **up to date** version of the specification will always be on the website.,ErrorCategory.STYLISTIC_PREFERENCE,85,"The compound adjective 'up-to-date' should be hyphenated when it precedes the noun it modifies (e.g., 'up-to-date version')."
10,13,'Learners should be aware of',"- **'Learners should be aware of'** is used when learners do not need to understand all aspects of the specified content in detail. Teachers should refer to Guidance for Teaching documents for further guidance on the depth and breadth to which this content should be taught.
- 'Learners should understand' is used when learners are required to demonstrate and apply knowledge to familiar or unfamiliar contexts and can synthesise and evaluate information for a given purpose.",ErrorCategory.CONSISTENCY_ERROR,90,"The leading single quote is inconsistent with the formatting of the subsequent bullet points ('Learners should understand', 'Learners should be able to') and other similar introductory phrases in the document."
11,14,Marchimportant,"Learners should be aware of:the significance of Norman conquest and rule, the extent of Norman success in subduing Wales and the creation of the **Marchimportant** features of life in Wales in the twelfth century, from religion to the nature of its economy, society and culture.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing punctuation (e.g., a comma or semicolon) and a space between 'March' and 'important', creating a run-on phrase within the sentence."
12,14,Deheubarththe significance,"Learners should understand:the ancestry of Rhys ap Gruffudd, including:the claim of his father, Gruffydd ap Rhys, to the kingdom of **Deheubarththe significance** of his mother, Gwenllian ferch Gruffydd ap Cynan, a princess of Gwyneddthe nature and importance of Rhys's relationship with his brothers, including:the campaigns and death of his half-brother Anarawd in 1143the importance of his surviving brothers Maredudd and Cadellthe rule of Rhys ap Gruffudd, including:how and why he became ruler of Deheubarth in 1155the importance of his marriage to Gwenllian ferch Madog ap Maredudd, daughter of the Prince of Powys.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing punctuation (e.g., a full stop or semicolon) and a space between 'Deheubarth' and 'the significance', creating a run-on sentence."
13,14,Gwyneddthe nature,"Learners should understand:the ancestry of Rhys ap Gruffudd, including:the claim of his father, Gruffydd ap Rhys, to the kingdom of Deheubarththe significance of his mother, Gwenllian ferch Gruffydd ap Cynan, a princess of **Gwyneddthe nature** and importance of Rhys's relationship with his brothers, including:the campaigns and death of his half-brother Anarawd in 1143the importance of his surviving brothers Maredudd and Cadellthe rule of Rhys ap Gruffudd, including:how and why he became ruler of Deheubarth in 1155the importance of his marriage to Gwenllian ferch Madog ap Maredudd, daughter of the Prince of Powys.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Missing punctuation (e.g., a full stop or semicolon) and a space between 'Gwynedd' and 'the nature', creating a run-on sentence."
