issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,4,"to, awarded","| 2 | Amended **to, awarded** for the first time in Summer 2028. | 1 |",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after 'to' creates an ungrammatical construction; it should either be 'Amended to be awarded' or 'Amended: awarded' for clarity in a concise table description.
1,5,but as support,"The Guidance for Teaching is not intended as a comprehensive reference, **but as support** for teachers to develop stimulating and exciting courses tailored to the needs and skills of their learners.",ErrorCategory.STYLISTIC_PREFERENCE,80,"While grammatically permissible, the phrasing 'but as support' could be improved for flow and formality; 'but rather as support' or 'but rather to offer support' would be more elegant."
2,7,focus on the enquiry,"WJEC will set the **two** themes to make up the **focus on the enquiry**, which will change on an annual basis.",ErrorCategory.STYLISTIC_PREFERENCE,85,"The phrase 'focus of the enquiry' or 'focus for the enquiry' is more grammatically precise and natural in British English when referring to the subject of the focus, rather than the act of focusing."
3,7,c.100,Learners will undertake a study of themed events within a continuous period of c. 75–**c.100** years of history.,ErrorCategory.CONSISTENCY_ERROR,90,"Inconsistent spacing after 'c.' within the document. The preferred and more common style is to include a space, e.g., 'c. 100'."
4,8,in order to provide,Please note that you are able to adjust the duration of the timeframe **in order to provide** learners with an understanding of change.,ErrorCategory.STYLISTIC_PREFERENCE,80,The phrase 'in order to' can often be replaced by 'to' for conciseness without losing meaning.
5,8,c.1153,"This could be the period between c. 1060 and **c.1153**, which is then divided into nine discrete historical topics.",ErrorCategory.CONSISTENCY_ERROR,90,"Inconsistent spacing after 'c.' within the document. The preferred and more common style is to include a space, e.g., 'c. 1153'."
6,9,c.1450,"This could be the period between **c.1450** and c.1600, which is then divided into nine discrete historical topics.",ErrorCategory.CONSISTENCY_ERROR,90,"Inconsistent spacing after 'c.' within the document. The preferred and more common style is to include a space, e.g., 'c. 1450'."
7,9,c.1600,"This could be the period between c.1450 and **c.1600**, which is then divided into nine discrete historical topics.",ErrorCategory.CONSISTENCY_ERROR,90,"Inconsistent spacing after 'c.' within the document. The preferred and more common style is to include a space, e.g., 'c. 1600'."
8,9,c.1132,"For example, if learners have studied 1.1 Rhys ap Gruffudd, Prince of Deheubarth **c.1132**–c.1197 for Unit 1, they cannot also study this historical topic in Unit 4.",ErrorCategory.CONSISTENCY_ERROR,90,"Inconsistent spacing after 'c.' within the document. The preferred and more common style is to include a space, e.g., 'c. 1132'."
9,9,c.1197,"For example, if learners have studied 1.1 Rhys ap Gruffudd, Prince of Deheubarth c.1132–**c.1197** for Unit 1, they cannot also study this historical topic in Unit 4.",ErrorCategory.CONSISTENCY_ERROR,90,"Inconsistent spacing after 'c.' within the document. The preferred and more common style is to include a space, e.g., 'c. 1197'."
10,9,totalling to,"The teaching of each theme should be supported by four items[1](#page-8-0) (made up of **two** sources and **two** historical interpretations), **totalling to** 36 items across the Unit.",ErrorCategory.STYLISTIC_PREFERENCE,85,The phrase 'totalling' is sufficient on its own; 'totalling to' is redundant.
11,10,[.],"Centres may decide to select historical topics that extend learners' understanding and appreciation of the identity, heritage and history of Wales and the world and to develop a sense of cynefin**[.]** 2",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The punctuation mark '[.]' is extraneous and grammatically incorrect; it should be a standard full stop.
12,10,transferrable,Learners will also develop **transferrable** skills that will help prepare them for future study and the world of work.,ErrorCategory.STYLISTIC_PREFERENCE,85,"'Transferable' is the more common and preferred spelling in British English for formal documents (OED, Collins)."
13,11,in order to,"Centres may need to amend, adapt or abridge an item **in order to** make the wording more accessible for learners.",ErrorCategory.STYLISTIC_PREFERENCE,75,'In order to' can often be replaced by 'to' for conciseness without loss of meaning.
14,13,1,"These will include four items for each of the two set themes, and **1** item for each of the other 7 themes.",ErrorCategory.STYLISTIC_PREFERENCE,85,"In formal writing, numbers under ten are typically written out as words (e.g., 'one', 'two')."
15,14,page\)],"There is a suggestion of how much time should be spent on each stage, which can be found along with all other assessment directions in the Sample Assessment Pack for Unit 4 (available on [WJEC GCSE History **page\)**](https://www.wjec.co.uk/qualifications/gcse-history-teaching-from-2025/#tab_keydocuments)).",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The backslash '\' incorrectly escapes the closing parenthesis, breaking the Markdown link syntax. It should be 'page)](...)'."
16,14,digitally typing,"This could be presented through methods such as paper-based, **digitally typing** or as an audio recording.",ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'digitally typing' is awkward and inconsistent with the preceding 'paper-based'. 'Digital typing' or 'typed digitally' would be more natural.
17,14,page\)],There is an optional blank assessment template available for centres (available on [WJEC](https://www.wjec.co.uk/qualifications/gcse-history-teaching-from-2025/#tab_keydocuments) [GCSE History **page\)**](https://www.wjec.co.uk/qualifications/gcse-history-teaching-from-2025/#tab_keydocuments)).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The backslash '\' incorrectly escapes the closing parenthesis, breaking the Markdown link syntax. It should be 'page)](...)'. This is a repeated error from earlier on the page."
18,15,completing,Learners should also be encouraged to make use of<br>a range of digital formats **completing** the assessment<br>itself.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A preposition or conjunction is missing before 'completing' to correctly link the phrase, such as 'when completing' or 'for completing'."
19,16,develop,Use of oral history and interviews **develop** listening skills and the ability to respond to others appropriately.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'Use' is singular, requiring the verb 'develops' for subject-verb agreement."
20,18,it allows,These opportunities are important to learners because **it allows** them to contextualise events and quantify change.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The subject 'opportunities' is plural, requiring the plural verb 'they allow' for subject-verb agreement."
21,18,and learning,"Learning about geometry helps us understand shape, space and position **and learning** about measurement helps us quantify in the real world",ErrorCategory.STYLISTIC_PREFERENCE,85,A comma should precede 'and' when joining two independent clauses in a compound sentence for improved readability.
22,18,artifacts,"- Learners can analyse maps, structures and **artifacts**.",ErrorCategory.SPELLING_ERROR,95,The British English spelling for this term is 'artefacts'.
23,18,help,Learning that statistics represent data and that probability models chance **help** us make informed inferences and decisions,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The singular subject 'Learning' requires the singular verb 'helps' for subject-verb agreement.
24,19,non-examinations,Learners will have opportunities to research a variety of sources digitally and could develop digital skills when producing **non-examinations** assessments should they decide to complete the enquiry in a digital format.,ErrorCategory.SPELLING_ERROR,95,The correct compound adjective form is 'non-examination' when modifying 'assessments'.
25,20,to become,These opportunities are important to learners **to become** more engaged in lessons and enjoy learning through stimulating tasks.,ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'important to learners to become' is awkward; 'important for learners to become' or 'important to help learners become' would be clearer.
26,20,assessments.Learners,...evaluating sources and evidence within **assessments.Learners** have opportunities to be creative and innovative when presenting information and findings.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,This is a run-on sentence; a full stop is required between 'assessments' and 'Learners'.
27,20,arguments.Learners,...developing relevant critical **arguments.Learners** will develop their ability to see issues from multiple viewpoints.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,This is a run-on sentence; a full stop is required between 'arguments' and 'Learners'.
28,20,viewpoints.Studying,...see issues from multiple **viewpoints.Studying** continuity and change over time allows learners to develop their problem-solving skills...,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,This is a run-on sentence; a full stop is required between 'viewpoints' and 'Studying'.
29,20,purpose.Critical,"...historical interpretations in terms of reliability, bias and **purpose.Critical** thinking and problem solving encourages independent learning...",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,This is a run-on sentence; a full stop is required between 'purpose' and 'Critical'.
30,21,Learners,"These opportunities are important to **Learners** because these integral skills allow **Learners** to engage with the past, analyse information and communicate their findings which allow **Learners** to enhance their academic understanding and prepare them to apply historical knowledge in modern contexts.",ErrorCategory.CONSISTENCY_ERROR,90,The term 'learners' is inconsistently capitalised; it should be lowercase for consistency with the rest of the document and WJEC style.
31,21,findings which allow,...analyse information and communicate their **findings which allow** Learners to enhance their academic understanding...,ErrorCategory.STYLISTIC_PREFERENCE,85,A comma should precede 'which' as it introduces a non-restrictive clause.
32,21,of GCSE History,...embedded into teaching and learning **of GCSE History**.,ErrorCategory.STYLISTIC_PREFERENCE,80,'Teaching and learning for GCSE History' or 'in GCSE History' would be more idiomatic and natural.
33,21,it develops,These opportunities are important to learners because **it develops** resilience and the ability to work effectively.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The pronoun 'it' is ambiguous and creates a subject-verb agreement error if referring to 'opportunities' (plural); 'they develop' or 'this skill develops' would be clearer.
