issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,of any of,...t replicate or overlap with the content **of any of** the other selected units.**  The qualif...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'of any of' is grammatically correct and appropriate in the given context.
1,8,be able demonstrate,...cted historical topic.  Learners should **be able demonstrate** skills of analysis and evaluation when ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The infinitive verb 'demonstrate' requires 'to' after 'be able'.
2,8,central Asia,...            | 2.1.4  | Mongol attack on **central Asia**                                    | | ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Central Asia' is a proper geographical name and should be capitalized in formal writing.
3,11,all of the,...ther groups to share until everyone has **all of the** information<br>• research and write a p...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'all of the' is grammatically correct and appropriate in the given context.
4,11,who,...earners can show their understanding of **who** the Mongols were and what the distincti...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'who' is used correctly as a relative pronoun in this sentence.
5,11,Force- National,...c<br>• The Mongol Horde: An Unstoppable **Force- National** Geographic<br>• Did Mongols use stirrup...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"A space is missing after the hyphen in the resource title, likely an OCR artifact."
6,13,PodcastThe,...Rise of Temujin: Part 1 - Mongol Empire **PodcastThe** Rise of Temujin: Part 2 - Mongol Empire...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'The' are merged, indicating a PDF parsing error."
7,13,PodcastThe,...Rise of Temujin: Part 2 - Mongol Empire **PodcastThe** Rise of Genghis Khan - The Rest Is Hist...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'The' are merged, indicating a PDF parsing error."
8,13,4Genghis,"...enghis Khan by John Map, chapters 3 and **4Genghis** Khan and Mongol Rule by George Lane, ch...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The number '4' and the word 'Genghis' are merged, indicating a PDF parsing error."
9,13,2Genghis,"...and Mongol Rule by George Lane, chapter **2Genghis** Khan and the Making of the Modern World...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The number '2' and the word 'Genghis' are merged, indicating a PDF parsing error."
10,16,WikipediaBaljuna,...-----  | Battle of Khalakhaljid Sands - **WikipediaBaljuna** Covenant - WikipediaBattle of Chakirmau...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Wikipedia' and 'Baljuna' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
11,16,WikipediaBattle,...jid Sands - WikipediaBaljuna Covenant - **WikipediaBattle** of Chakirmaut - Wikipedia              ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Wikipedia' and 'Battle' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
12,16,PodcastRise,...Temujin: Chinese Agent? - Mongol Empire **PodcastRise** of Temujin: Growing Power - Mongol Empi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'Rise' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
13,16,PodcastRise,... Temujin: Growing Power - Mongol Empire **PodcastRise** of Temujin: In the Balance - Mongol Emp...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'Rise' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
14,16,PodcastRise,...Temujin: In the Balance - Mongol Empire **PodcastRise** of Temujin: Surprise! - Mongol Empire P...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'Rise' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
15,16,PodcastRise,...e of Temujin: Surprise! - Mongol Empire **PodcastRise** of Temujin: Arise Chingis Khan - Mongol...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'Rise' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
16,16,PodcastGenghis,...jin: Arise Chingis Khan - Mongol Empire **PodcastGenghis** Khan - Dan Snow's History Hit (Listen f...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Podcast' and 'Genghis' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
17,16,BrothersGenghis,... | | Genghis Khan: The Rivalry of Blood **BrothersGenghis** Khan: The Debut of Temüjin KhanGenghis ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Brothers' and 'Genghis' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
18,16,KhanGenghis,...thersGenghis Khan: The Debut of Temüjin **KhanGenghis** Khan: Khan of All MongolsTartar vs Mong...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Khan' and 'Genghis' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
19,16,MongolsTartar,...f Temüjin KhanGenghis Khan: Khan of All **MongolsTartar** vs Mongol: What's the difference?Brief ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'Mongols' and 'Tartar' have been merged due to a PDF-to-text conversion error, concatenating two distinct titles."
20,16,TatarsThe,"...t's the difference?Brief History of the **TatarsThe** Destruction of the Tatars, 1202Genghis ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Tatars' and 'The' are merged due to a missing space, likely an OCR artifact."
21,16,1202Genghis,"...he TatarsThe Destruction of the Tatars, **1202Genghis** Khan vs the Shaman Teb TengriTeb Tengri...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The number '1202' and the word 'Genghis' are merged due to a missing space, likely an OCR artifact."
22,16,TengriTeb,"...ars, 1202Genghis Khan vs the Shaman Teb **TengriTeb** Tengri and the Religious Views of Ching...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Tengri' and 'Teb' are merged due to a missing space, likely an OCR artifact."
23,16,KhanThe,...gri and the Religious Views of Chinggis **KhanThe** Rise of Chinggis Khan: 1162-1206 |  |  ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Khan' and 'The' are merged due to a missing space, likely an OCR artifact."
24,16,PodcastThe,...of Temujin: First Steps - Mongol Empire **PodcastThe** Rise of Temujin: Not quite Chingis Khan...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Podcast' and 'The' are merged due to a missing space, likely an OCR artifact."
25,18,Mongol empire,...d its surrounding sacred landscape<br>• **Mongol empire** - Britannica<br>• Mongolian nobility - ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The proper noun 'Mongol Empire' should be capitalized as per standard historical and encyclopedic conventions (e.g., Britannica)."
26,19,DictatorsMrs,...art 2:<br>Rise of the Mongols -<br>Real **DictatorsMrs** Genghis Khan -<br>Empire PodcastBook(s)...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Dictators' and 'Mrs' are merged due to a missing space, likely an OCR artifact."
27,19,5Genghis,"...):Genghis Khan, by John Man,<br>chapter **5Genghis** Khan and Mongol<br>Rule, by George Lane...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The number '5' and the word 'Genghis' are merged due to a missing space, likely an OCR artifact."
28,19,3Genghis,"...gol<br>Rule, by George Lane,<br>chapter **3Genghis** Khan and the<br>Making of the Modern Wo...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The number '3' and the word 'Genghis' are merged due to a missing space, likely an OCR artifact."
29,21,color,"...forces. | Podcast(s):<br>• <span style=""**color**:blue;"">Genghis Khan: Lord of the Mongol...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The word 'color' is used correctly as a CSS property name within an HTML style attribute, where 'color' is the standard spelling regardless of dialect."
