issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,5,Æflgifyu,"... between the sons of Cnut's first wife, **Æflgifyu** of Northampton, and those of his second...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The correct historical spelling of the name is 'Ælfgifu'.
1,6,Malcom,"... The Anglo-Saxon succession  **Item 4** **Malcom** Barber, a professor of History, outline...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The correct spelling of the proper noun is 'Malcolm'.
2,7,who's,...to swear an oath of loyalty to the Lord **who's** given it. This was called doing homage....,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'who's' (who has) is grammatically correct, 'who has given it' is more formal and appropriate for this document."
3,8,all of the,"...After the conquest, William had claimed **all of the** lands in England and then divided it be...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'all of the' is grammatically correct and commonly used.
4,11,and,...im. They filled the land full of castles** and** they cruelly oppressed the wretched men...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before 'and' when it connects two independent clauses.
5,11,undeep,...n a chest that was short and narrow and **undeep** and put sharp stones in and crushed the...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Undeep' is not a standard English word; 'shallow' should be used.
6,13,castles,...cription of the building of square keep **castles** in the textbook *The*   *Medieval Realm...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'castles' is correct in context; the issue is a parsing artifact due to the surrounding formatting.
7,13,drafty,"...enemy soldiers. They were also cramped, **drafty** and uncomfortable. Since the beginning ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The British English spelling for 'drafty' is 'draughty'.
8,13,and,"...1100, many more stone castles were built** and** they were usually square in shape  **Th...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before 'and' when it connects two independent clauses.
9,13,square in shape,...astles were built and they were usually **square in shape**  **Theme** Ethnicity  **Topic** Jewish ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'square in shape' is grammatically correct and clear.
10,14,twelveyear-old,"...illing by Jews of William of Norwich, a **twelveyear-old** apprentice in Norwich in 1144. The acco...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective 'twelve-year-old' requires hyphenation, indicating a likely OCR artifact where the hyphen was dropped or words merged."
11,14,ill treated,"...er and in no fear of any treachery, and **ill treated** him in various horrible ways. For a whi...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,"The phrase 'ill treated' is grammatically acceptable when 'ill' functions as an adverb modifying 'treated', making it a stylistic choice rather than an error."
12,17,colorful,"...m David Knowles and Frank Stenton, left **colorful** images in the historical imagination of...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The British English spelling for 'colorful' is 'colourful'.
13,17,Hundred,"...illiam of  Warenne in 1086.  In PRESTON **Hundred**  William holds PATCHAM himself, in lord...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"'Hundred' is correctly capitalized as part of the proper noun 'PRESTON Hundred', referring to a specific administrative division."
14,17,lordship,"...and a man-at-arms of his 1/2 hides.  In **lordship** they have 2 ploughs, with  2 smallholde...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The capitalization of 'In lordship' is a stylistic choice within the Domesday Book entry, functioning as a sub-heading or distinct section."
15,18,Households Households,"... Land of Hereford (St Mary), bishop of  **Households Households**: 3 villagers. 6 smallholders. 2 slaves....",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The repetition 'Households Households' is an artifact of PDF-to-text conversion, likely a header echo."
16,18,lord's,...tion  Land and resources Ploughland: 10 **lord's** plough teams. 5.5 men's plough teams. V...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Lord's' is correctly used as a possessive adjective modifying 'plough teams'.
17,21,Æthelic,"... were there to swear that his daughter, **Æthelic** [Matilda], who had previously been the ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'Æthelic' is a proper noun, a historical name, and is correctly spelled in this context."
18,22,but,...engers and crew raised cries of distress** but** their mouths were soon stopped by the s...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"A comma before 'but' would improve readability when connecting two independent clauses, but its omission does not create ambiguity or an absolute grammatical error."
19,22,great-greatgreat,...n to get married was Matilda. She was a **great-greatgreat** granddaughter of Æthelred. Matilda had ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective 'great-great-great-granddaughter' requires consistent hyphenation, indicating a likely OCR artifact."
20,23,Malcom,"...                              | | 4.  | **Malcom** Barber,1992. The Two Cities: Medieval E...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The proper noun 'Malcom' is misspelled; the correct spelling is 'Malcolm'.
21,22,english,...at Clifford's Tower   English Heritage (**english** heritage.org.uk) [Accessed 09.04.2024] ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,'english' is correct as it is part of the URL and not a standalone word.
