issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,outside of,...cess evidence they have been developing **outside of** supervised activities.  | Type   | Desc...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'outside of' is a commonly accepted idiom in British English and is not grammatically incorrect in this context.
1,6,coveredthere,"...might provide assistance are removed or **coveredthere** is no access to e-mail, the internet or...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The word 'coveredthere' is a parsing error where 'covered' and 'there' have been merged, missing punctuation and a space."
2,6,phonescandidates,"...ccess to e-mail, the internet or mobile **phonescandidates** complete their work independentlyintera...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The word 'phonescandidates' is a parsing error where 'phones' and 'candidates' have been merged, missing punctuation and a space."
3,6,independentlyinteraction,...le phonescandidates complete their work **independentlyinteraction** with other candidates does not occurno ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The word 'independentlyinteraction' is a parsing error where 'independently' and 'interaction' have been merged, missing punctuation and a space."
4,6,occurno,...eraction with other candidates does not **occurno** assistance of any description is provid...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The word 'occurno' is a parsing error where 'occur' and 'no' have been merged, missing punctuation and a space."
5,6,candidates,...sistance of any description is provided.**candidates**' work must remain within the centre at ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The word 'candidates' correctly begins a new sentence following a period, making the tool's flag a false positive."
6,7,are,... The marking scheme for this assessment **are** included in the candidate pack.  All ma...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The verb 'are' should be 'is' to agree with the singular subject 'The marking scheme'.
7,10,independently from,...ive you.  It is important that you work **independently from** other candidates and the work produced ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'independently from' is a grammatically correct and commonly accepted construction in English.
8,14,consequence across,...historian studying historical cause and **consequence across** that period.  In your response you must...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The phrase 'consequence across that period' is grammatically correct and makes sense in context.
9,14,range of source,... geographical area you have studied - a **range of source** and interpretative material.  #### **Or...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,85,The word 'source' functions correctly as an adjective modifying 'material' in the compound noun 'source material'.
10,14,range of source,... geographical area you have studied - a **range of source** and interpretative material.  #### **Or...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The phrase 'a range of source and interpretative material' is grammatically correct, with 'source' functioning as an adjective modifying 'material'."
11,14,range of source,... geographical area you have studied - a **range of source** and interpretative material.  {15}-----...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The phrase 'a range of source and interpretative material' is grammatically correct, with 'source' functioning as an adjective modifying 'material'."
12,15,Britian,... Norman Conquest on the island of Great **Britian** between c.1060 and c.1153. These nine t...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Britian' is a misspelling of the proper noun 'Britain'.
13,16,range of source,... the nature of England at this time - a **range of source** and interpretative material from the fo...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The phrase 'a range of source and interpretative material' is grammatically correct, with 'source' functioning as an adjective modifying 'material'."
14,16,consequence across,...historian studying historical cause and **consequence across** that period.  #### **Or**  Assess the s...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The phrasing 'consequence across that period' is grammatically correct and clear.
15,17,A International relations,"... be created by the centre.*  ### **Item **A International relations****  Adapted from a blog entry entitled ""...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a heading/title and is grammatically correct in that context.
16,17,Æflgifyu,"...red had sons from his first marriage to **Æflgifyu** of York, and when he died in 1016, ther...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Æflgifyu' is a proper noun (a historical name) and is spelled correctly within the document.
17,17,Æflgifyu,"... between the sons of Cnut's first wife, **Æflgifyu** of Northampton, and those of his second...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Æflgifyu' is a proper noun (a historical name) and is spelled correctly within the document.
18,18,drafty,"...enemy soldiers. They were also cramped, **drafty** and uncomfortable. Since the beginning ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,'Drafty' is the American English spelling; the British English spelling is 'draughty'.
19,18,square in shape,"...stles were built, and they were usually **square in shape**  **Item E Culture**  A twenty-first-cen...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'square in shape' is grammatically correct and commonly used.
20,19,Monmouthsire,...le on the cliffs above the River Wye in **Monmouthsire**. Building of the castle began in 1067. ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word 'Monmouthsire' is a misspelling of the county name 'Monmouthshire'.
21,21,twelveyear-old,"...illing by Jews of William of Norwich, a **twelveyear-old** apprentice in Norwich in 1144. The acco...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The compound adjective 'twelve-year-old' is missing a hyphen, which is likely a parsing error from the PDF conversion."
