issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,11,and,...s can have subtitles added automatically** and** the speed can be adjusted to suit learn...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"The absence of a comma before the conjunction 'and' does not create ambiguity, making its inclusion a stylistic choice."
1,12,French speaking,...plore cultural<br>aspects of France and **French speaking** countries.<br>•<br>https://www.lumni.fr...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'French-speaking' requires a hyphen when preceding a noun for clarity in formal British English.
2,12,all of the,...culture<br>and contributions | As above **all of the** cross-cutting themes can be incorporate...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,60,The phrase 'all of the' is grammatically correct but can often be shortened to 'all the' for conciseness in formal writing.
3,12,all of the,...nto the<br>teaching and learning across **all of the** 3 themes.<br>As mentioned above www.1jo...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,60,The phrase 'all of the' is grammatically correct but can often be shortened to 'all the' for conciseness in formal writing.
4,12,eg.,"...s a wealth of videos on<br>these themes **eg.** 'C'est quoi le racisme?', as well as se...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'e.g.' requires periods after both letters in formal British English.
5,12,eg.,"...cisme?', as well as several podcasts<br>**eg.** 'Qu'est-ce que c'est Black Lives Matter...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'e.g.' requires periods after both letters in formal British English.
6,13,many,...lop listening skills.<br>•<br>There are **many** news and tv channels than could be expl...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The word 'than' is incorrectly used; it should be 'that' or 'which' to introduce the relative clause.
7,14,French speaking,...humanities subjects as learners explore **French speaking** countries. - There will also be crossov...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'French-speaking' requires a hyphen when preceding a noun for clarity in formal British English.
8,15,French speaking,...acts on the way of life in a variety of **French speaking** countries. - <https://www.bbc.co.uk/bit...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'French-speaking' requires a hyphen when preceding a noun for clarity in formal British English.
9,15,au,...ecific sound-spelling patterns (é/ que/ **au** etc). - Listen to adverts for events; a...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'au' is a valid French word used correctly as an example of a sound-spelling pattern in a linguistic context.
10,15,French speaking,...events; attractions etc in a variety of **French speaking** countries. - Text to speech tools could...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Hyphenation issues are to be treated as false positives per specific instructions for this task.
11,15,You Tube,...A sweet way to learn French* Channel on **You Tube** has a number of videos suitable for lea...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The proper noun is 'YouTube', not 'You Tube'."
12,15,French Speaking,...ble for learners on cultural aspects of **French Speaking** countries. - <https://www.youtube.com/w...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The word 'Speaking' should not be capitalized as it is part of a descriptive compound adjective, not a proper noun."
13,15,French speaking,... que c'est?* Listen to a description of **French speaking** countries.  {16}-----------------------...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Hyphenation issues are to be treated as false positives per specific instructions for this task.
14,16,French speaking,...the environmental issues that face many **French speaking** countries and<br>innovative ways that t...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Hyphenation issues are to be treated as false positives per specific instructions for this task.
15,16,all of the,"...<br>This theme could be embedded across **all of the** 3 themes, but especially in Theme 1 Lei...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'all the' is often more concise, 'all of the' is grammatically correct and commonly used."
16,17,French speaking,...eral videos exploring life in different **French speaking** countries –<br>learners could<br>be enc...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Hyphenation issues are to be treated as false positives per specific instructions for this task.
17,22,create,...e video of a day out in Orleans and the **create** tasks in pairs to swap with another pai...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The word 'the' is incorrectly placed before the verb 'create', making the sentence ungrammatical."
18,21,create,...e video of a day out in Orleans and the **create** tasks in pairs to swap with another pai...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The word ""the"" is incorrectly placed before the verb ""create"", making the sentence grammatically unsound; it should be ""and create tasks"" or ""and then create tasks""."
