issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,3,made-for-wales-gcses,...form/reforming/qualified-for-the-future/**made-for-wales-gcses**/#approval-criteria\)](https://qualifica...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,This term is part of a URL and is correctly formatted for that context.
1,3,CymraegGCSE,...---| | Level 2 Award in Additional Core **CymraegGCSE** Art and DesignGCSE BusinessGCSE Compute...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Cymraeg' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
2,3,DesignGCSE,... in Additional Core CymraegGCSE Art and **DesignGCSE** BusinessGCSE Computer ScienceGCSE Core ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Design' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
3,3,BusinessGCSE,...nal Core CymraegGCSE Art and DesignGCSE **BusinessGCSE** Computer ScienceGCSE Core CymraegGCSE D...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Business' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
4,3,ScienceGCSE,"...rt and DesignGCSE BusinessGCSE Computer **ScienceGCSE** Core CymraegGCSE DramaGCSE French, Germ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Science' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
5,3,CymraegGCSE,"... BusinessGCSE Computer ScienceGCSE Core **CymraegGCSE** DramaGCSE French, German and SpanishGCS...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Cymraeg' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
6,3,DramaGCSE,"...E Computer ScienceGCSE Core CymraegGCSE **DramaGCSE** French, German and SpanishGCSE Geograph...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Drama' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
7,3,SpanishGCSE,"...ymraegGCSE DramaGCSE French, German and **SpanishGCSE** Geography | GCSE Cymraeg Language and L...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Spanish' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
8,3,NutritionGCSE,...rature (Single and Double)GCSE Food and **NutritionGCSE** HistoryGCSE Mathematics and NumeracyGCS...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'Nutrition' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
9,3,HistoryGCSE,... and Double)GCSE Food and NutritionGCSE **HistoryGCSE** Mathematics and NumeracyGCSE MusicGCSE ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The terms 'History' and 'GCSE' should be separated by a space, indicating a PDF-to-text conversion error."
10,15,and,...r for this unit is aware of the concerns** and** we will aim to include writing that rep...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,85,A comma before 'and' is advisable to separate two independent clauses for improved clarity and flow in formal writing.
11,17,time consuming,...ondents conveying that oracy tasks were **time consuming** and difficult to administer. As a direc...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"'Time-consuming' should be hyphenated as a compound adjective, which is a common parsing error in PDF to Markdown conversion."
12,17,with regards to,...t is clearly on 'Continuity and change' **with regards to** both language and ideas. There will now...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The correct idiom is 'with regard to' or 'as regards'; 'with regards to' is a common error and should be corrected in formal writing.
13,18,and,... are supported by this new qualification** and** we will work to ensure that this is the...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,85,A comma before 'and' is advisable to separate two independent clauses for improved clarity and flow in formal writing.
20,16,and,...r for this unit is aware of the concerns** and** we will aim to include writing that rep...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"Adding a comma before the conjunction would improve flow in formal writing, but its omission does not create ambiguity."
21,18,time consuming,...ondents conveying that oracy tasks were **time consuming** and difficult to administer. As a direc...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The instruction explicitly states not to report hyphenation issues, treating them as parsing errors or stylistic choices not requiring correction."
22,18,with regards to,...t is clearly on 'Continuity and change' **with regards to** both language and ideas. There will now...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,85,"While 'with regards to' is commonly used, 'with regard to' is generally preferred in formal British English."
23,19,and,... are supported by this new qualification** and** we will work to ensure that this is the...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"Adding a comma before the conjunction would improve flow in formal writing, but its omission does not create ambiguity."
