issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,2,Approved,"This specification meets the requirements of the following regulatory documents published by Qualifications Wales:

- [Made for Wales GCSE Qualification Approval Criteria](https://qw-website-prod-master.azurewebsites.net/media/t1lhpbwl/made-for-wales-gcse-qualification-approval-criteria.pdf) which set out requirements for any new GCSE qualification **Approved** for first teaching from September 2025 and beyond.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The word 'Approved' should be lowercase as it is a descriptive adjective/verb phrase, not a proper noun or part of a formal title in this context."
1,2,subject specific,- [Approval Criteria for GCSE](https://qualifications.wales/media/kb4nqyxk/gcse-design-and-technology-approval-criteria.pdf) Design and Technology which sets out the **subject specific** requirements for Design and Technology from September 2026 and beyond.,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'subject-specific' should be hyphenated when preceding the noun 'requirements' for clarity and standard British English usage.
2,4,Summary of assessment,"## <span id=""page-4-0""></span>SUMMARY OF ASSESSMENT

**Unit 1: Design and Technology in the 21st Century Digital examination: 1 hour 30 minutes** 

30% of qualification

80 marks

## **Summary of assessment**

Questions requiring objective responses, short and extended answers assessing learners' knowledge and understanding of the core aspects of design and technology and **one** of the following pathways:",ErrorCategory.CONSISTENCY_ERROR,90,The capitalisation of 'Summary of assessment' is inconsistent with the main heading 'SUMMARY OF ASSESSMENT' on the same page.
3,4,"course, however,","Unit 2 can be completed any time once the relevant contextual challenges have been released and will be submitted to WJEC in the final year of the course, **however,** centres should ensure that assessment is completed only when learners have undertaken the necessary teaching and learning and developed the required skills and knowledge.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,This is a comma splice; two independent clauses are incorrectly joined by a comma before 'however'.
4,4,Summary of assessment,"100 marks

## **Summary of assessment**

A sustained design and make task, based on a contextual challenge set by WJEC, assessing learners' ability to:",ErrorCategory.CONSISTENCY_ERROR,90,The capitalisation of 'Summary of assessment' is inconsistent with the main heading 'SUMMARY OF ASSESSMENT' on the same page.
5,5,principle,"- recognise the underlying technical **principle**, skills and knowledge that apply in chosen design pathways",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The singular 'principle' should be plural 'principles' to agree with the plural 'skills and knowledge'.
6,5,decision,"- use their knowledge, skills and understanding to influence their own **decision** when making and evaluating a product or prototype.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The singular 'decision' should be plural 'decisions' or rephrased as 'decision-making' to reflect the application of multiple forms of understanding.
7,5,Experiences,"Central to this design are the [principles of progression,](https://hwb.gov.wales/curriculum-for-wales/science-and-technology/principles-of-progression/) along with the [statements of](https://hwb.gov.wales/curriculum-for-wales/science-and-technology/statements-of-what-matters/)  [what matters](https://hwb.gov.wales/curriculum-for-wales/science-and-technology/statements-of-what-matters/) and those [specific skills and concepts](https://hwb.gov.wales/curriculum-for-wales/science-and-technology/designing-your-curriculum/#specific-considerations-for-this-area) outlined in the [Designing your](https://hwb.gov.wales/curriculum-for-wales/science-and-technology/designing-your-curriculum/)  [Curriculum](https://hwb.gov.wales/curriculum-for-wales/science-and-technology/designing-your-curriculum/) section of the Science and Technology Area of Learning and **Experiences**",ErrorCategory.FACTUAL_INACCURACY,95,"The official terminology for the Curriculum for Wales is 'Area of Learning and Experience' (singular 'Experience'), not 'Experiences'."
8,6,material,"- understand and control the interactions between **material**, structures, components and users",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The noun 'material' should be plural 'materials' to maintain parallel structure with 'structures', 'components', and 'users'."
9,6,experience,"- deepen their understanding of ideas, disciplines and **experience**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The noun 'experience' should be plural 'experiences' to maintain parallel structure with 'ideas' and 'disciplines'.
