issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,Approved,- [Made for Wales GCSE Qualification Approval Criteria](https://qw-website-prod-master.azurewebsites.net/media/t1lhpbwl/made-for-wales-gcse-qualification-approval-criteria.pdf) which set out requirements for any new GCSE qualification **Approved** for first teaching from September 2025 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The word 'Approved' is not part of a proper noun or title in this context and should be lowercase as it is a descriptive verb.
1,3,subject specific,- Approval Criteria for GCSE [Food and Nutrition](https://qualifications.wales/media/ukpi50z1/gcse-food-and-nutrition-approval-criteria.pdf) which sets out the **subject specific** requirements for GCSE Food and Nutrition qualifications from September 2025 and beyond.,ErrorCategory.STYLISTIC_PREFERENCE,85,"As a compound adjective modifying 'requirements', 'subject-specific' should be hyphenated for clarity in British English."
2,5,Орр ortunities,|     | **Орр** **ortunities** for integration of learning experiences               | 26 |,ErrorCategory.SPELLING_ERROR,98,"The word 'Opportunities' is misspelled due to character swaps (Cyrillic 'O' and 'p') and a split word, which is not a simple ghost space."
3,5,x A,"| App | pendi        | **x A** – Preparation, knife and cooking techniques                  |    |",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The entry 'x A' is incomplete and should be 'Appendix A', indicating a significant omission rather than a simple split word."
4,5,x B,|     |              | **x B** – Opportunities for embedding elements of the Curriculum for |    |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The entry 'x B' is incomplete and should be 'Appendix B', indicating a significant omission rather than a simple split word."
5,6,centre,"**20% of qualification** <br><br>**Marked by the **centre** and moderated by WJEC**<br><br>**40 marks**<br><br>Set by WJEC, marked by the Centre and moderated by WJEC.",ErrorCategory.CONSISTENCY_ERROR,90,The capitalisation of 'centre' is inconsistent. The 'SUMMARY OF AMENDMENTS' on page 4 indicates 'Centre' (capitalised) is the corrected and preferred style when referring to the institution.
6,6,centre,"**40% of qualification Marked by the **centre** and moderated by WJEC**<br><br>**80 marks**<br><br>Set by WJEC, marked by the Centre and moderated by WJEC.",ErrorCategory.CONSISTENCY_ERROR,90,The capitalisation of 'centre' is inconsistent. The 'SUMMARY OF AMENDMENTS' on page 4 indicates 'Centre' (capitalised) is the corrected and preferred style when referring to the institution.
7,7,"same, however,","Each year, the assessment structure and tasks will stay the **same, however,** the pre-released briefs will change.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma splice is used to join two independent clauses; 'however' should be preceded by a semicolon or a full stop.
8,7,"same, however,","Each year, the assessment structure and tasks will stay the **same, however,** the pre-released briefs will change.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma splice is used to join two independent clauses; 'however' should be preceded by a semicolon or a full stop.
9,9,wellbeing,develop their independence and agency in matters relating to nutrition and good health: resulting in a growing responsibility for their own health and **wellbeing**,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'well-being' is hyphenated elsewhere in the document (e.g., page 8), and consistency should be maintained."
10,9,supports,develop practical skills such as food preparation and cooking that also **supports** learners in their health and well-being.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Subject-verb agreement error: 'skills' is plural, so the verb should be 'support', not 'supports'."
11,9,wellbeing,"provide opportunities for learners to make healthy and informed food choices for themselves and others, make links between diet, nutrition, health and **wellbeing**, explore the influences of diet and health choices and explore the function and nutritional benefits of food and drinks on the human body",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'well-being' is hyphenated elsewhere in the document (e.g., page 8), and consistency should be maintained."
12,10,specific as possible,Language used should be **specific as possible**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The comparative structure requires 'as' before 'specific': 'as specific as possible'.
13,10,up to date,WJEC will inform centres of any amendments and the most **up to date** version of the specification will always be on the website.,ErrorCategory.STYLISTIC_PREFERENCE,90,"When used as a compound adjective before a noun, 'up-to-date' should be hyphenated in British English."
14,12,practical skills techniques,Learners should be able to' is used when learners need to apply their knowledge and understanding to a practical situation or demonstrate application of **practical skills techniques**.,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrasing 'practical skills techniques' is awkward; 'practical skills and techniques' or 'practical skills/techniques' would improve clarity and flow.
15,13,"sugar,","Learners should know examples from the food commodity<br>groups, including:<br>•<br>carbohydrate foods, including<br>fibre, starch and **sugar,**<br>•<br>dairy foods and alternatives",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The comma after 'sugar' is grammatically incorrect in this bulleted list structure; a semicolon or no punctuation would be appropriate if the list continues, or a full stop if it concludes the item."
16,17,E-coli,"Learners should know:<br>•<br>the types of food poisoning bacteria,<br>including<br>Campylobacter,<br>Salmonella, **E-coli**,<br>Staphylococcus<br>Norovirus<br>and<br>Listeria",ErrorCategory.STYLISTIC_PREFERENCE,90,"The standard scientific and common abbreviation for Escherichia coli is 'E. coli' (with a full stop), not 'E-coli'."
17,17,Norovirus,"Learners should know:<br>•<br>the types of food poisoning bacteria,<br>including<br>Campylobacter,<br>Salmonella, E-coli,<br>Staphylococcus<br>**Norovirus**<br>and<br>Listeria",ErrorCategory.FACTUAL_INACCURACY,95,"Norovirus is a virus, not a bacterium, and is incorrectly listed among types of food poisoning bacteria."
18,18,"including,","Learners should know the methods used to transport food on<br>a local, national and international scale<br>**including,**<br>refrigerated<br>transport, insulated containers,<br>shipping containers and air<br>freight.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma should not separate 'including' from the list of items that follow it.
19,21,complimentary,Learners should be aware of the **complimentary** actions of<br>ingredients in a recipe.,ErrorCategory.SPELLING_ERROR,95,The word 'complimentary' (meaning expressing praise or given free) is used incorrectly; it should be 'complementary' (meaning combining to enhance or complete each other) in the context of ingredient actions.
20,24,to be able to cook,Learners should be able to produce a timed order of work **to be able to cook**:<br>•<br>a single food outcome,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrase 'to be able to cook' is redundant; 'to cook' conveys the same meaning more concisely and professionally.
21,25,:,"Learners should be able to demonstrate: • a range of suitable techniques, as listed in Appendix A**: **• to prepare food outcomes • to cook food outcomes • to serve and present food outcomes",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The colon after 'Appendix A' is grammatically incorrect as the subsequent bullet points are not defining 'Appendix A' but rather listing the purposes of the techniques. A comma or rephrasing would be more appropriate.
22,29,food item outcome,"For Task 1, based on the chosen brief, learners or teachers cook a control **food item outcome**, using a recipe, in order to develop a baseline.",ErrorCategory.STYLISTIC_PREFERENCE,80,The phrase 'food item outcome' is slightly redundant; 'food outcome' or 'food item' would be more concise and professional.
23,29,centred around,The remaining tasks are **centred around** proving or disproving the hypothesis.,ErrorCategory.STYLISTIC_PREFERENCE,85,"In formal British English, 'centred on' or 'centred upon' is generally preferred over 'centred around'."
24,29,research and investigate,"For Task 1, learners **research and investigate** the chosen task, choosing a recipe based on the brief.",ErrorCategory.STYLISTIC_PREFERENCE,80,"'Research' often implies investigation, making 'research and investigate' somewhat redundant; one verb would suffice for conciseness."
25,29,based around,"The rest of the assessment is **based around** planning, preparing and cooking the food outcome to meet the brief.",ErrorCategory.STYLISTIC_PREFERENCE,85,"In formal British English, 'based on' or 'based upon' is generally preferred over 'based around'."
26,32,bain-marie,•<br>marinating*<br>•<br>mashing*<br>•<br>measuring**<br>•<br>melting*<br>•<br>melting using **bain-marie***<br>•<br>mixing**<br>•<br>piping***,ErrorCategory.SPELLING_ERROR,95,"The term 'bain-marie' is typically hyphenated in British English, as per the Oxford English Dictionary."
