issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,live streamed,...flecting linked to live and/or recorded/**live streamed** performances as possible theatrical inf...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"Both 'live streamed' and 'live-streamed' are acceptable forms for this compound adjective, making the suggested hyphen a stylistic preference."
1,8,or,"...>items. E.g., are the items contemporary** or** could they belong to a<br>different era...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While a comma before 'or' is grammatically preferred when joining two independent clauses, its omission here does not create ambiguity."
2,10,key words,...ocused.  ### **Development :**  Finding **key words** from the selected scene and adding them...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"'Key words' is an acceptable open compound form, though 'keywords' is also common."
3,10,youtube,... Works: Table Top Shakespeare Trailer \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'YouTube' is a proper noun and should be capitalized.
4,11,past,"... significant person from the characters **past** in mentioned they come on stage, played...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Characters past' requires a possessive apostrophe (character's or characters') to be grammatically correct.
5,11,but,"...or example, every character has a mother** but** how do they feel about her and how did ...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While a comma before 'but' is grammatically preferred when joining two independent clauses, its omission here does not create ambiguity."
6,11,and,... a mother but how do they feel about her** and** how did they act around her?  This is a...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The conjunction 'and' connects two parallel interrogative phrases within a single question, not two independent clauses, so a comma is not required."
7,16,and,...rners read the opening scene of the play** and** they stage their initial ideas for the ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While a comma before 'and' is grammatically preferred when joining two independent clauses, its omission here does not create ambiguity."
8,18,1940's,"...rs decide their set design reflects the **1940's** , the costume should reflect this.  Cos...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"In formal British English, the apostrophe is generally omitted when pluralizing decades (e.g., '1940s')."
9,19,and,...ecide at which point s it will be played** and** they record their ideas using a cue she...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While a comma before 'and' is grammatically preferred when joining two independent clauses, its omission here does not create ambiguity."
10,20,href,"... the importance of sound in theatre: <a **href**=""https://www.youtube.com/watch?v=MGtX9P...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The term 'href' is an HTML attribute within a hyperlink, not a grammatical error in the prose."
11,21,youtube,...avage Examines the Props of Hamilton! \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The term 'youtube' is part of a domain name within a URL or link description, which is a proper noun/technical term."
12,21,youtube,...m/watch?v=z-YHTBcM-VM)  [DVD \(2015\) \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The term 'youtube' is part of a domain name within a URL or link description, which is a proper noun/technical term."
13,22,href,"...ate specific meaning to an audience: <a **href**=""https://www.youtube.com/watch?v=x3hYpl...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The term 'href' is an HTML attribute within a hyperlink, not a grammatical error in the prose."
14,24,as well as,...s written by writers both from<br>Wales **as well as** those with diverse<br>backgrounds.<br>L...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The phrase 'as well as' is grammatically correct and its usage here, while potentially verbose, does not constitute an objective error or hinder comprehension."
15,26,groups,"...lips of different styles of theatre. In **groups** they present an ""arts feature"", where t...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'in groups' is a grammatically correct and common English idiom.
16,26,so,... presentation could be filmed and viewed** so** a range of opinions are offered.  Immed...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The use of 'so' as a conjunction without a preceding comma is acceptable when the clauses are closely related and clarity is maintained.
17,26,as well as,...key elements of performance to focus on **as well as** the relevant terminology.  These analys...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'as well as' is grammatically correct and used appropriately to connect two elements.
18,26,youtube,...com/watch?v=hUEORBWHAVU)  [Marquee TV \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The term 'youtube' is part of a domain name within a URL or link description, which is a proper noun/technical term."
19,27,youtube,...from The [Tragedy of Macbeth \(2021\) \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"The term 'youtube' is part of a domain name within a URL or link description, which is a proper noun/technical term."
20,27,youtube,...Macbeth in Welsh \(1964\) | BBC Wales \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly written in lowercase as part of a URL.
21,27,youtube,...ip 4 [Shakespeare's Macbeth Tara Arts \(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly written in lowercase as part of a URL.
22,28,in this moment,...ure_3.jpeg)  *Discuss the lighting used **in this moment**? Discuss how effective you think the li...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'in this moment' is grammatically correct and appropriate in context.
23,29,youtube,...uTube [Romeo and Juliet balcony scene \(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly written in lowercase as part of a URL.
24,29,youtube,...ww.youtube.com/watch?v=yTWUk3QZoLs)  [\(**youtube**.com\)](https://www.youtube.com/watch?v=...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly written in lowercase as part of a URL.
25,29,youtube,...ww.youtube.com/watch?v=ZQzhvtsxDVM)  [\(**youtube**.com\).](https://www.youtube.com/watch?v...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'youtube' is correctly written in lowercase as part of a URL.
26,30,and,... staging.<br>•<br>6-8 scripts are chosen** and** the playwright is responsible for<br>di...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"A comma could optionally be used before 'and' to separate two independent clauses, but its omission does not hinder clarity."
27,30,understanding,"...br>•<br>This process allows learners to **understanding** how plays are<br>developed, designed an...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The verb 'allows' should be followed by an infinitive verb ('to understand') or a noun phrase, not 'to understanding'."
28,32,respon,...group<br>interpretation of<br>group are **respon**<br>and producing t<br>filmed and each<b...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'respon' is a truncated word from 'responsible' due to PDF parsing within a table cell.
29,32,interpre,...resilience | Unit 3 allows le<br>makers **interpre**<br>are given a cop<br>opening of ‘An<br...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'interpre' is a truncated word from 'interpret' due to PDF parsing within a table cell.
