issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,1,Teaching from 2025 For award from 2027,"Guidance for Teaching: Unit 3

**Teaching from 2025 For award from 2027**

![](_page_0_Picture_6.jpeg)",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The two distinct statements 'Teaching from 2025' and 'For award from 2027' are presented without appropriate punctuation (e.g., a full stop or semicolon) to separate them."
1,3,Additional ways that WJEC can offer support:,"| Aims of the Guidance for Teaching                                | 1  |
| **Additional ways that WJEC can offer support:**                     | 1  |
| Qualification Structure                                          | 2  |",ErrorCategory.STYLISTIC_PREFERENCE,85,"The use of a colon at the end of a table of contents entry is unconventional and stylistically awkward, as colons typically introduce a list or explanation that follows."
2,8,qualification,Written examination: 45 minutes (including 5 minutes reading time) Set and marked by WJEC 20% of **qualification** 45 marks,ErrorCategory.CONSISTENCY_ERROR,90,"For consistency with page 7, 'the' should precede 'qualification' (i.e., '20% of the qualification')."
3,10,are,"Authentic sources related to the 3 broad themes (Language for study and work/Language for leisure and wellbeing/Language for travel) can be adapted and abridged to comply with GCSE grammar and vocabulary lists. Here are useful links to a range of audio and videos (podcasts, adverts, songs, announcements) **are**:",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The verb 'are' is used redundantly at the end of the sentence, as the subject 'links' is already followed by 'are' at the beginning of the clause."
4,10,Covering a wide range of topics at different levels include subtitles:,• https://www.easygerman.org/<br>**Covering a wide range of topics at different levels include subtitles:**<br>• https://www.youtube.com/user/GermanAdvertisements,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,85,This phrase is a sentence fragment; it lacks a main verb or a clear subject to form a complete sentence in this context.
5,10,Use of AI tools to generate specific audio files.,• https://www.youtube.com/watch?v=tnTIjemyuGA - train announcement in German<br>**Use of AI tools to generate specific audio files.** This can be a useful tool for practising pronunciation and sound spelling e.g. Umlaute: ich fahre – er fährt / wurde - würde/ konnte - könnte,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,85,This is a sentence fragment; it lacks a main verb or a clear subject to form a complete sentence. It should likely be 'The use of AI tools...' or 'AI tools can be used...'
6,11,conditonal,2. *Ich gehe heute Abend ins Kino. > use of present tense to talk about a future event*<br>3. *Ich wäre gern mit meinen Freunden am Strand. > **conditonal***,ErrorCategory.SPELLING_ERROR,99,The word 'conditonal' is a misspelling of 'conditional'.
7,12,C],- *A] Many people consider it important to live healthily.*<br>- *B] They rarely practise sports.*<br>- *C] It is easy to improve one's health every day.*<br>- ***C]** One should use public to go to work.*,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The label 'C]' is duplicated for two different statements, which is an error in enumeration."
8,12,use public,- *C] It is easy to improve one's health every day.*<br>- *C] One should **use public** to go to work.*,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The phrase 'use public' is incomplete; it should be 'use public transport' or similar to make grammatical sense in this context.
9,13,:News,"Use audio material or videos **such as:News** Reports or Documentaries<br>on migrants, refugees, or<br>minority communities in Germany.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A space is missing after the colon, which is required for correct punctuation in British English."
