issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,0,Qualifications Wales regulated,Ready for the world. This **Qualifications Wales regulated** qualification is not available to centres in England.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The compound adjective 'Qualifications Wales-regulated' requires hyphenation when preceding the noun 'qualification' to ensure clarity and adhere to British English style.
1,2,Approved,- [Made for Wales GCSE Qualification Approval Criteria](https://qw-website-prod-master.azurewebsites.net/media/t1lhpbwl/made-for-wales-gcse-qualification-approval-criteria.pdf) which set out requirements for any new GCSE qualification **Approved** for first teaching from September 2025 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The word 'Approved' is not a proper noun or the start of a sentence in this context and should be lowercase 'approved'.
2,2,subject specific,- [Approval Criteria for GCSE](https://qualifications.wales/media/0ztabagf/gcse-dance-approval-criteria.pdf) Dance which sets out the **subject specific** requirements for GCSE Dance from September 2026 and beyond.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The compound adjective 'subject-specific' requires hyphenation when preceding the noun 'requirements' to ensure clarity and adhere to British English style.
3,2,party then,If this causes any concern to the publisher or other interested **party then** please contact us and we will act appropriately.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A comma is required before 'then' in this conditional sentence for correct punctuation, or 'then' could be omitted for better flow."
4,3,How t to,|      | **How t to**      | to read the amplification                                           | 9  |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"'How t' appears to be an OCR error for 'How to', and 'to' is repeated, making the phrase redundant and grammatically incorrect."
5,3,l,|      | Unit 1     | **l**                                                                   | 9  |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This 'l' is an extraneous character, likely an OCR error, and does not belong in the table of contents entry for Unit 1."
6,3,),|      | Unit 2     | **)**                                                                   | 12 |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This ')' is an extraneous character, likely an OCR error, and does not belong in the table of contents entry for Unit 2."
7,3,choreographic,"|            | A: Choreographic devices, structural devices and **choreographic**      |    |",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"This entry in the table of contents appears to be incomplete, ending abruptly with 'choreographic' and missing a concluding noun or phrase."
8,4,stimuli,"Response to a **stimuli** set by WJEC, assessed by the centre and moderated by WJEC.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,'Stimuli' is the plural form; the singular form 'stimulus' should be used here as it refers to 'a stimuli'.
9,4,group,One performance must be a solo and the second performance can be solo or **group** (2-5 dancers).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"For consistency with 'a solo', 'group' should be preceded by 'a' to form 'a group' when referring to a singular entity."
10,5,is completed only when,"However, centres must ensure that assessment of both Unit 1 and Unit 2 **is completed only when** learners have undertaken the necessary teaching and learning and developed the required skills and knowledge.",ErrorCategory.AMBIGUOUS_PHRASING,85,The placement of 'only when' creates slight ambiguity; it would be clearer as 'is completed only after learners have undertaken' to specify the condition for assessment completion.
11,6,subject specific,"Central to this design are the [principles of progression,](https://hwb.gov.wales/curriculum-for-wales/expressive-arts/principles-of-progression/) along with the [statements of what](https://hwb.gov.wales/curriculum-for-wales/expressive-arts/statements-of-what-matters/) [matters](https://hwb.gov.wales/curriculum-for-wales/expressive-arts/statements-of-what-matters/) and those **subject specific** skills and concepts outlined in the '[Designing your](https://hwb.gov.wales/curriculum-for-wales/expressive-arts/designing-your-curriculum/) [Curriculum'](https://hwb.gov.wales/curriculum-for-wales/expressive-arts/designing-your-curriculum/) section of the Expressive Arts Area of Learning and Experiences.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The compound adjective 'subject specific' should be hyphenated as 'subject-specific' when preceding a noun.
12,7,matter[s](#page-7-2)<sup>1</sup>,- Supporting the statements of what **matter[s](#page-7-2)<sup>1</sup>** by giving learners the opportunity to:,ErrorCategory.SPELLING_ERROR,100,"The word 'matters' is malformed due to an embedded footnote reference, which should be rendered separately."
13,7,progression[2](#page-7-3),- Supporting the principles of **progression[2](#page-7-3)** by encouraging learners to:,ErrorCategory.SPELLING_ERROR,100,"The word 'progression' is malformed due to an embedded footnote reference, which should be rendered separately."
14,7,subject specific,- Supporting the **subject specific** considerations for this area[3](#page-7-4) by giving learners the opportunity to:,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The compound adjective 'subject specific' should be hyphenated as 'subject-specific' when preceding a noun.
